8.001100000000000000e+04,1.452000000000000000e+03,2.970000000000000000e+02
8.001300000000000000e+04,1.410000000000000000e+03,3.140000000000000000e+02
8.003500000000000000e+04,8.680000000000000000e+02,3.130000000000000000e+02
8.003600000000000000e+04,8.660000000000000000e+02,3.120000000000000000e+02
8.003700000000000000e+04,8.400000000000000000e+02,2.960000000000000000e+02
8.003800000000000000e+04,8.160000000000000000e+02,2.820000000000000000e+02
8.003900000000000000e+04,7.910000000000000000e+02,2.680000000000000000e+02
8.004000000000000000e+04,7.740000000000000000e+02,2.580000000000000000e+02
8.004100000000000000e+04,7.510000000000000000e+02,2.440000000000000000e+02
8.004200000000000000e+04,7.530000000000000000e+02,2.480000000000000000e+02
8.004300000000000000e+04,7.310000000000000000e+02,2.340000000000000000e+02
8.004400000000000000e+04,7.160000000000000000e+02,2.210000000000000000e+02
8.004500000000000000e+04,6.990000000000000000e+02,2.110000000000000000e+02
8.004600000000000000e+04,6.840000000000000000e+02,2.030000000000000000e+02
8.006000000000000000e+04,5.560000000000000000e+02,1.440000000000000000e+02
8.006100000000000000e+04,5.460000000000000000e+02,1.400000000000000000e+02
8.009100000000000000e+04,7.190000000000000000e+02,5.380000000000000000e+02
8.010300000000000000e+04,8.090000000000000000e+02,4.730000000000000000e+02
8.010400000000000000e+04,7.800000000000000000e+02,4.940000000000000000e+02
8.011400000000000000e+04,8.000000000000000000e+00,4.200000000000000000e+02
8.011600000000000000e+04,1.158000000000000000e+03,6.110000000000000000e+02
8.011900000000000000e+04,8.670000000000000000e+02,4.770000000000000000e+02
8.012800000000000000e+04,1.399000000000000000e+03,6.200000000000000000e+02
8.017100000000000000e+04,5.150000000000000000e+02,7.370000000000000000e+02
8.017200000000000000e+04,5.250000000000000000e+02,6.980000000000000000e+02
8.017300000000000000e+04,5.240000000000000000e+02,7.010000000000000000e+02
8.018400000000000000e+04,5.620000000000000000e+02,6.650000000000000000e+02
8.018500000000000000e+04,6.510000000000000000e+02,7.500000000000000000e+02
8.018600000000000000e+04,5.740000000000000000e+02,7.450000000000000000e+02
8.018700000000000000e+04,5.840000000000000000e+02,6.830000000000000000e+02
8.018900000000000000e+04,2.490000000000000000e+02,2.960000000000000000e+02
8.019000000000000000e+04,6.590000000000000000e+02,7.530000000000000000e+02
8.019900000000000000e+04,5.900000000000000000e+02,7.180000000000000000e+02
8.020000000000000000e+04,5.900000000000000000e+02,7.220000000000000000e+02
8.021200000000000000e+04,5.830000000000000000e+02,7.270000000000000000e+02
8.021400000000000000e+04,5.750000000000000000e+02,6.080000000000000000e+02
8.022900000000000000e+04,5.970000000000000000e+02,4.910000000000000000e+02
8.023000000000000000e+04,5.960000000000000000e+02,4.620000000000000000e+02
8.023400000000000000e+04,4.530000000000000000e+02,4.200000000000000000e+02
8.024000000000000000e+04,4.550000000000000000e+02,4.260000000000000000e+02
8.024100000000000000e+04,4.570000000000000000e+02,4.260000000000000000e+02
8.024200000000000000e+04,4.570000000000000000e+02,4.250000000000000000e+02
8.024500000000000000e+04,4.540000000000000000e+02,4.240000000000000000e+02
8.024800000000000000e+04,4.560000000000000000e+02,4.230000000000000000e+02
8.025800000000000000e+04,4.660000000000000000e+02,4.200000000000000000e+02
8.025900000000000000e+04,4.680000000000000000e+02,4.210000000000000000e+02
8.026000000000000000e+04,4.650000000000000000e+02,4.190000000000000000e+02
8.026100000000000000e+04,4.670000000000000000e+02,4.200000000000000000e+02
8.026200000000000000e+04,4.780000000000000000e+02,7.370000000000000000e+02
8.026500000000000000e+04,4.740000000000000000e+02,4.190000000000000000e+02
8.026600000000000000e+04,4.740000000000000000e+02,4.210000000000000000e+02
8.027700000000000000e+04,4.890000000000000000e+02,7.430000000000000000e+02
8.027800000000000000e+04,5.020000000000000000e+02,6.750000000000000000e+02
8.029200000000000000e+04,5.050000000000000000e+02,7.270000000000000000e+02
8.029300000000000000e+04,5.210000000000000000e+02,1.850000000000000000e+02
8.029400000000000000e+04,5.130000000000000000e+02,1.910000000000000000e+02
8.029700000000000000e+04,5.060000000000000000e+02,1.970000000000000000e+02
8.030000000000000000e+04,4.960000000000000000e+02,4.100000000000000000e+02
8.030800000000000000e+04,5.110000000000000000e+02,7.150000000000000000e+02
8.030900000000000000e+04,4.990000000000000000e+02,4.110000000000000000e+02
8.031000000000000000e+04,4.980000000000000000e+02,4.100000000000000000e+02
8.031100000000000000e+04,4.980000000000000000e+02,4.100000000000000000e+02
8.031200000000000000e+04,4.980000000000000000e+02,4.090000000000000000e+02
8.031300000000000000e+04,4.980000000000000000e+02,4.100000000000000000e+02
8.031400000000000000e+04,4.960000000000000000e+02,4.100000000000000000e+02
8.031500000000000000e+04,4.970000000000000000e+02,4.080000000000000000e+02
8.031600000000000000e+04,4.970000000000000000e+02,4.080000000000000000e+02
8.031700000000000000e+04,4.970000000000000000e+02,4.080000000000000000e+02
8.031800000000000000e+04,8.190000000000000000e+02,5.940000000000000000e+02
8.031900000000000000e+04,4.990000000000000000e+02,4.090000000000000000e+02
8.032000000000000000e+04,4.970000000000000000e+02,4.060000000000000000e+02
8.032100000000000000e+04,4.970000000000000000e+02,4.080000000000000000e+02
8.032200000000000000e+04,4.980000000000000000e+02,4.090000000000000000e+02
8.032400000000000000e+04,4.970000000000000000e+02,4.080000000000000000e+02
8.032500000000000000e+04,4.980000000000000000e+02,4.090000000000000000e+02
8.032600000000000000e+04,4.970000000000000000e+02,4.080000000000000000e+02
8.033900000000000000e+04,4.970000000000000000e+02,4.090000000000000000e+02
8.034000000000000000e+04,4.990000000000000000e+02,4.100000000000000000e+02
8.036300000000000000e+04,4.980000000000000000e+02,4.090000000000000000e+02
8.036500000000000000e+04,5.000000000000000000e+02,4.090000000000000000e+02
8.036600000000000000e+04,4.990000000000000000e+02,4.080000000000000000e+02
8.036700000000000000e+04,4.990000000000000000e+02,4.080000000000000000e+02
8.036800000000000000e+04,4.940000000000000000e+02,4.050000000000000000e+02
8.037200000000000000e+04,6.570000000000000000e+02,9.700000000000000000e+01
8.038000000000000000e+04,8.920000000000000000e+02,1.400000000000000000e+02
8.038100000000000000e+04,8.920000000000000000e+02,1.320000000000000000e+02
8.038400000000000000e+04,8.940000000000000000e+02,1.120000000000000000e+02
8.038500000000000000e+04,8.940000000000000000e+02,1.050000000000000000e+02
8.038600000000000000e+04,8.960000000000000000e+02,9.500000000000000000e+01
8.038700000000000000e+04,8.960000000000000000e+02,8.900000000000000000e+01
8.038800000000000000e+04,8.980000000000000000e+02,8.500000000000000000e+01
8.038900000000000000e+04,8.560000000000000000e+02,4.950000000000000000e+02
8.039000000000000000e+04,8.980000000000000000e+02,8.000000000000000000e+01
8.039100000000000000e+04,9.000000000000000000e+02,7.500000000000000000e+01
8.039200000000000000e+04,9.010000000000000000e+02,7.100000000000000000e+01
8.039300000000000000e+04,9.010000000000000000e+02,6.700000000000000000e+01
8.039400000000000000e+04,9.020000000000000000e+02,6.600000000000000000e+01
8.039500000000000000e+04,9.020000000000000000e+02,6.500000000000000000e+01
8.039600000000000000e+04,9.040000000000000000e+02,6.500000000000000000e+01
8.039700000000000000e+04,9.050000000000000000e+02,6.300000000000000000e+01
8.039800000000000000e+04,9.040000000000000000e+02,6.300000000000000000e+01
8.039900000000000000e+04,9.050000000000000000e+02,6.400000000000000000e+01
8.040000000000000000e+04,9.060000000000000000e+02,6.500000000000000000e+01
8.040100000000000000e+04,9.050000000000000000e+02,6.700000000000000000e+01
8.040200000000000000e+04,8.580000000000000000e+02,4.950000000000000000e+02
8.040300000000000000e+04,9.070000000000000000e+02,7.000000000000000000e+01
8.040400000000000000e+04,9.090000000000000000e+02,7.500000000000000000e+01
8.040600000000000000e+04,9.090000000000000000e+02,8.000000000000000000e+01
8.041000000000000000e+04,8.960000000000000000e+02,1.430000000000000000e+02
8.041100000000000000e+04,8.860000000000000000e+02,1.640000000000000000e+02
