120034 ,245 ,128 
120036 ,52 ,110 
120084 ,485 ,443 
120085 ,486 ,456 
120086 ,493 ,480 
120102 ,1478 ,328 
120107 ,1429 ,340 
120109 ,1403 ,347 
120110 ,479 ,547 
120114 ,1341 ,370 
120119 ,1272 ,398 
120127 ,1158 ,422 
120143 ,678 ,331 
120144 ,972 ,370 
120145 ,957 ,368 
120146 ,178 ,258 
120149 ,909 ,372 
120150 ,894 ,374 
120152 ,853 ,381 
120162 ,622 ,381 
120163 ,430 ,116 
120169 ,1157 ,535 
120175 ,694 ,776 
120176 ,606 ,379 
120182 ,650 ,776 
120188 ,1248 ,732 
120189 ,1248 ,731 
120214 ,534 ,573 
120233 ,435 ,742 
120242 ,446 ,749 
120243 ,412 ,706 
120244 ,400 ,650 
120259 ,432 ,744 
120270 ,950 ,585 
120282 ,996 ,773 
120294 ,400 ,651 
120305 ,646 ,758 
120322 ,661 ,769 
120323 ,1168 ,535 
120325 ,1264 ,770 
120326 ,1263 ,772 
120332 ,482 ,478 
120347 ,1136 ,554 
120361 ,508 ,648 
120366 ,365 ,484 
120367 ,360 ,486 
120373 ,486 ,656 
120374 ,880 ,407 
120379 ,683 ,430 
120380 ,684 ,430 
120381 ,684 ,433 
120382 ,682 ,434 
120383 ,683 ,435 
120384 ,888 ,426 
120402 ,502 ,736 
120403 ,500 ,734 
120433 ,820 ,507 
120440 ,1425 ,258 
120467 ,1514 ,530 
120497 ,1513 ,518 
120544 ,1388 ,424 
120548 ,734 ,196 
120550 ,524 ,108 
120551 ,525 ,107 
120558 ,516 ,109 
120559 ,515 ,109 
120568 ,993 ,410 
120586 ,405 ,371 
120640 ,1426 ,219 
120641 ,1426 ,221 
120647 ,793 ,153 
120671 ,1515 ,509 
120690 ,671 ,340 
120695 ,654 ,335 
120698 ,714 ,617 
120705 ,682 ,351 
120706 ,678 ,352 
120708 ,691 ,422 
120713 ,677 ,311 
120714 ,677 ,311 
120722 ,734 ,620 
120727 ,390 ,381 
120728 ,388 ,386 
120733 ,401 ,393 
120741 ,350 ,542 
120747 ,776 ,355 
120748 ,776 ,356 
120769 ,713 ,404 
120770 ,713 ,400 
120771 ,716 ,399 
120772 ,716 ,397 
120777 ,720 ,379 
120778 ,744 ,308 
120779 ,745 ,305 
120780 ,718 ,287 
120781 ,718 ,285 
120782 ,716 ,282 
120784 ,698 ,264 
120785 ,697 ,267 
120793 ,854 ,471 
120796 ,612 ,208 
120797 ,611 ,204 
120798 ,606 ,201 
120799 ,605 ,200 
120800 ,603 ,200 
120828 ,532 ,215 
120847 ,707 ,324 
120849 ,611 ,147 
120854 ,683 ,270 
120878 ,472 ,228 
