,Unnamed: 0,Unnamed: 0.1,index,Frame,HitBounce,X_Ball,Y_Ball,X_Ball_onC,Y_Ball_onC,X_A_onC,Y_A_onC,X_B_onC,Y_B_onC,X1,Y1,X2,Y2,X3,Y3,X4,Y4
643,2170,2170,539,53502,Back_Hit,871,265,,,,,,,,,,,,,,
644,2172,2172,1063,53586,Front_Hit,676,456,-1.2850000000000001,3.74,3.794999999999999,-14.91,-1.6650000000000005,11.759999999999998,1016,215,508,215,298,684,1223,686
645,2174,2174,541,53644,Back_Hit,738,92,-2.5850000000000004,-16.990000000000002,0.0649999999999995,-9.93,-0.4450000000000003,10.309999999999999,1379,86,508,214,297,683,1223,684
646,2176,2176,799,53865,Front_Hit,673,461,-1.3150000000000004,3.9499999999999993,-26.935,-44.7,-1.6050000000000004,11.77,1016,214,508,216,298,685,1223,686
647,2178,2178,711,53917,Back_Hit,979,143,5.3549999999999995,-19.47,3.7250000000000005,-11.63,-1.4750000000000005,11.239999999999998,1016,215,508,216,298,686,1223,686
648,2180,2180,1067,53967,Front_Hit,466,838,-3.035,15.55,3.4449999999999994,-10.06,-2.7250000000000005,13.57,1016,214,508,216,298,687,1224,686
649,2182,2182,545,54034,Back_Hit,1111,138,,,,,,,,,,,,,,
650,2184,2184,803,54112,Front_Hit,564,564,,,,,,,,,,,,,,
651,2186,2186,805,54229,Front_Hit,946,631,,,,,,,,,,,,,,
652,2188,2188,1073,54260,Front_Hit,274,817,,,,,,,,,,,,,,
653,2190,2190,809,54481,Front_Hit,877,440,1.835,2.959999999999999,-3.745,-14.73,0.9049999999999994,12.079999999999998,1016,214,508,219,298,686,1223,686
654,2192,2192,547,54534,Back_Hit,649,102,-3.0450000000000004,-24.66,-26.335,-43.269999999999996,0.07499999999999929,10.329999999999998,1016,214,508,214,297,686,1223,687
655,2194,2194,1077,54776,Front_Hit,874,398,,,,,,,,,,,,,,
656,2196,2196,1079,54824,Front_Hit,73,725,,,,,,,,,,,,,,
657,2198,2198,1081,54878,Front_Hit,661,615,,,,,,,,,,,,,,
658,2200,2200,817,54912,Front_Hit,559,626,,,,,,,,,,,,,,
659,2204,2204,719,54969,Back_Hit,923,253,,,,,,,,,,,,,,
660,2206,2206,721,55021,Back_Hit,926,252,,,,,,,,,,,,,,
661,2208,2208,819,55067,Front_Hit,632,432,-2.0450000000000004,2.49,3.8150000000000004,-15.200000000000001,-1.5550000000000002,10.68,1019,218,508,217,298,686,1226,688
662,2210,2210,1087,55154,Front_Hit,507,828,-2.6350000000000002,15.29,0.09499999999999975,-13.9,-2.3950000000000005,13.099999999999998,1016,216,508,218,297,689,1225,687
663,2212,2212,823,55217,Front_Hit,868,764,,,,,,,,,,,,,,
664,2214,2214,1091,55395,Front_Hit,564,648,,,,,,,,,,,,,,
665,2216,2216,723,55502,Back_Hit,988,44,,,,,,,,,,,,,,
666,2218,2218,557,55542,Back_Hit,953,15,,,,,,,,,,,,,,
667,2220,2220,1093,55647,Front_Hit,1339,591,,,,,,,,,,,,,,
668,2222,2222,1095,55718,Front_Hit,529,798,,,,,,,,,,,,,,
669,2226,2226,561,56150,Back_Hit,912,212,,,,,,,,,,,,,,
670,2228,2228,1097,56198,Front_Hit,1083,509,,,,,,,,,,,,,,
671,2230,2230,833,56929,Front_Hit,518,530,-2.1050000000000004,32.33,-54.355,-299.39,-54.355,-299.39,1333,292,412,286,372,387,1395,505
672,2232,2232,731,57556,Back_Hit,1275,304,,,,,,,,,,,,,,
673,2234,2234,1101,58284,Front_Hit,889,672,,,,,,,,,,,,,,
674,2236,2236,733,58371,Back_Hit,1030,46,,,,,,,,,,,,,,
675,2238,2238,1103,58464,Front_Hit,782,715,,,,,,,,,,,,,,
676,2240,2240,567,58503,Back_Hit,806,22,,,,,,,,,,,,,,
677,2242,2242,1105,58536,Front_Hit,937,457,,,,,,,,,,,,,,
678,2244,2244,841,58660,Front_Hit,959,608,,,,,,,,,,,,,,
679,2246,2246,569,58674,Back_Hit,1100,50,,,,,,,,,,,,,,
680,2248,2248,1109,58722,Front_Hit,632,458,,,,,,,,,,,,,,
681,2250,2250,571,58818,Back_Hit,478,14,,,,,,,,,,,,,,
682,2252,2252,741,58896,Back_Hit,610,138,,,,,,,,,,,,,,
683,2254,2254,1111,58927,Front_Hit,533,398,,,,,,,,,,,,,,
684,2256,2256,1113,59050,Front_Hit,729,771,,,,,,,,,,,,,,
685,2258,2258,1115,59233,Front_Hit,1227,768,,,,,,,,,,,,,,
686,2260,2260,1117,59271,Front_Hit,1185,806,,,,,,,,,,,,,,
687,2262,2262,1119,59552,Front_Hit,788,755,,,,,,,,,,,,,,
688,2264,2264,1121,59598,Front_Hit,591,782,,,,,,,,,,,,,,
689,2266,2266,1123,59741,Front_Hit,611,746,,,,,,,,,,,,,,
690,2268,2268,1125,59844,Front_Hit,534,504,,,,,,,,,,,,,,
691,2270,2270,861,59949,Front_Hit,532,489,,,,,,,,,,,,,,
692,2271,2271,1129,60031,Front_Hit,300,755,14.375,4.870000000000001,-0.9350000000000005,10.66,-0.9350000000000005,10.66,1073,470,1033,472,383,287,1095,562
693,2272,2272,743,60075,Back_Hit,377,224,,,,,,,,,,,,,,
694,2273,2273,1131,60099,Front_Hit,225,398,,,,,,,,,,,,,,
695,2274,2274,1133,60349,Front_Hit,721,693,,,,,,,,,,,,,,
696,2275,2275,1135,60405,Front_Hit,1177,539,,,,,,,,,,,,,,
697,2277,2277,747,60456,Back_Hit,834,9,,,,,,,,,,,,,,
698,2278,2278,1137,60466,Front_Hit,835,603,1.625,7.75,-101.505,-209.67000000000002,0.6849999999999996,12.189999999999998,933,351,563,352,417,702,1077,695
699,2279,2279,749,60571,Back_Hit,937,161,5.595,-25.96,-4.045,-14.74,0.665,12.030000000000001,983,274,508,278,316,714,1176,713
700,2280,2280,751,60625,Back_Hit,519,180,,,,,,,,,,,,,,
701,2281,2281,1139,60635,Front_Hit,1018,496,,,,,,,,,,,,,,
702,2282,2282,1141,60793,Front_Hit,731,746,,,,,,,,,,,,,,
703,2283,2283,1143,60831,Front_Hit,878,582,1.6949999999999994,7.969999999999999,-4.065,-13.92,0.8049999999999997,12.16,1014,219,478,218,252,713,1235,714
704,2284,2284,1145,60920,Front_Hit,793,633,0.5549999999999997,9.599999999999998,-3.4250000000000003,-12.24,-0.06500000000000039,12.399999999999999,1014,221,479,216,252,713,1235,715
705,2285,2285,1147,61006,Front_Hit,706,359,-0.6550000000000002,-2.0700000000000003,2.804999999999999,-16.75,-1.9650000000000003,12.43,1015,223,476,221,252,714,1235,715
706,2287,2287,755,61074,Back_Hit,882,141,,,,,,,,,,,,,,
707,2288,2288,1149,61380,Front_Hit,1039,459,,,,,,,,,,,,,,
708,2289,2289,757,61396,Back_Hit,916,169,,,,,,,,,,,,,,
709,2290,2290,759,61399,Back_Hit,929,168,,,,,,,,,,,,,,
710,2291,2291,1151,61567,Front_Hit,694,576,-0.7949999999999999,7.84,3.6149999999999993,-15.42,-1.335,11.84,1024,223,491,225,277,705,1237,707
711,2292,2292,761,61659,Back_Hit,1220,21,14.285,-39.16,2.3649999999999993,-14.42,-1.1450000000000005,9.21,1025,226,492,227,278,709,1238,711
712,2293,2293,1153,61696,Front_Hit,260,449,-7.545,2.549999999999999,0.6049999999999995,-14.59,-0.47500000000000053,9.27,1024,225,494,227,279,708,1238,711
713,2295,2295,763,61899,Back_Hit,804,28,,,,,,,,,,,,,,
714,2296,2296,1155,61979,Front_Hit,675,372,,,,,,,,,,,,,,
715,2297,2297,1157,62042,Front_Hit,782,432,,,,,,,,,,,,,,
716,2298,2298,1159,62141,Front_Hit,835,468,1.1349999999999998,3.469999999999999,-3.8150000000000004,-13.91,1.0249999999999995,11.02,1024,224,495,225,279,709,1238,711
717,2299,2299,1161,62226,Front_Hit,341,489,,,,,,,,,,,,,,
718,2301,2301,769,62247,Back_Hit,1013,11,,,,,,,,,,,,,,
719,2302,2302,1163,62270,Front_Hit,471,430,,,,,,,,,,,,,,
720,2303,2303,771,62313,Back_Hit,1400,244,,,,,,,,,,,,,,
721,2304,2304,1165,62445,Front_Hit,524,463,,,,,,,,,,,,,,
722,2305,2305,1167,62534,Front_Hit,876,515,1.6849999999999996,5.43,-3.9850000000000003,-15.030000000000001,0.9049999999999994,12.07,1024,224,493,228,279,709,1237,711
723,2306,2306,1169,62601,Front_Hit,722,381,-0.5750000000000002,-0.9800000000000004,-6.7250000000000005,-12.25,1.085,11.989999999999998,1024,226,491,226,279,709,1238,711
724,2307,2307,773,62775,Back_Hit,536,12,,,,,,,,,,,,,,
725,2308,2308,775,62788,Back_Hit,403,10,,,,,,,,,,,,,,
726,2309,2309,777,62879,Back_Hit,945,263,,,,,,,,,,,,,,
727,2310,2310,1171,62995,Front_Hit,721,755,,,,,,,,,,,,,,
728,2311,2311,1173,63054,Front_Hit,699,546,-0.7650000000000006,6.91,3.5650000000000004,-14.65,-1.2650000000000006,12.02,1017,223,503,227,288,700,1229,703
729,2312,2312,779,63112,Back_Hit,966,154,5.0249999999999995,-19.080000000000002,5.085,-13.030000000000001,-0.46500000000000075,9.259999999999998,1016,223,503,228,289,701,1230,704
730,2313,2313,1175,63205,Front_Hit,475,436,-4.425000000000001,2.1499999999999986,-2.8750000000000004,-14.780000000000001,-3.2950000000000004,3.129999999999999,1016,223,503,228,289,700,1230,702
731,2314,2314,1177,63325,Front_Hit,566,553,,,,,,,,,,,,,,
732,2315,2315,1179,63508,Front_Hit,765,584,,,,,,,,,,,,,,
733,2316,2316,781,63676,Back_Hit,865,229,,,,,,,,,,,,,,
734,2317,2317,1181,63743,Front_Hit,850,460,1.415,3.2699999999999996,-4.105,-14.940000000000001,1.0749999999999993,11.23,1018,225,503,229,289,701,1230,704
735,2318,2318,783,63770,Back_Hit,461,180,-6.965,-16.59,-5.565,-13.68,0.8249999999999993,11.61,1018,225,503,227,289,702,1230,704
736,2319,2319,1183,63804,Front_Hit,1009,634,3.1149999999999993,9.89,-4.355,-13.0,1.9449999999999994,12.09,1018,225,504,226,289,702,1230,703
737,2320,2320,785,63842,Back_Hit,613,169,-3.495,-17.82,-2.265,-14.09,1.3549999999999995,12.59,1019,225,503,228,289,701,1230,704
738,2321,2321,1185,63875,Front_Hit,1041,655,3.4850000000000003,10.509999999999998,-1.2650000000000006,-14.82,2.165,13.259999999999998,1017,224,502,228,289,701,1229,704
739,2322,2322,1187,63939,Front_Hit,1030,698,3.204999999999999,11.739999999999998,-2.1750000000000003,-14.58,2.2849999999999993,13.530000000000001,1019,225,503,228,289,701,1230,704
740,2323,2323,787,64030,Back_Hit,958,46,,,,,,,,,,,,,,
741,2324,2324,789,64047,Back_Hit,1156,42,,,,,,,,,,,,,,
742,2326,2326,791,64191,Back_Hit,492,21,,,,,,,,,,,,,,
743,2327,2327,795,64234,Back_Hit,694,77,,,,,,,,,,,,,,
744,2328,2328,1189,64490,Front_Hit,603,612,,,,,,,,,,,,,,
745,2329,2329,1191,64590,Front_Hit,844,751,,,,,,,,,,,,,,
746,2330,2330,797,64629,Back_Hit,708,92,,,,,,,,,,,,,,
747,2331,2331,1193,64803,Front_Hit,957,669,,,,,,,,,,,,,,
748,2332,2332,799,64859,Back_Hit,993,170,5.454999999999999,-17.54,4.245,-13.600000000000001,-0.585,10.379999999999999,1019,226,503,228,289,701,1230,704
749,2333,2333,1195,64883,Front_Hit,699,417,-0.915,1.1899999999999995,4.134999999999999,-13.350000000000001,-0.8650000000000002,7.419999999999998,1016,223,502,228,289,702,1230,704
750,2334,2334,1197,65006,Front_Hit,280,836,-4.945,15.21,-0.33499999999999996,-12.040000000000001,-1.0650000000000004,4.48,1019,225,501,228,289,701,1229,704
751,2335,2335,801,65034,Back_Hit,513,311,,,,,,,,,,,,,,
752,2336,2336,1199,65063,Front_Hit,968,604,,,,,,,,,,,,,,
753,2337,2337,803,65246,Back_Hit,583,210,,,,,,,,,,,,,,
754,2338,2338,805,65281,Back_Hit,905,218,,,,,,,,,,,,,,
755,2339,2339,1201,65319,Front_Hit,442,465,,,,,,,,,,,,,,
756,2340,2340,1203,65412,Front_Hit,648,567,,,,,,,,,,,,,,
757,2341,2341,807,65474,Back_Hit,470,319,,,,,,,,,,,,,,
758,2342,2342,1205,65530,Front_Hit,416,436,,,,,,,,,,,,,,
759,2343,2343,1207,65689,Front_Hit,884,591,1.665,8.46,-4.175000000000001,-15.07,-28.145,-48.87,1017,227,504,230,289,702,1229,704
760,2344,2344,809,65743,Back_Hit,458,182,-7.055000000000001,-16.51,-5.495,-13.21,0.9249999999999998,11.54,1016,227,504,228,289,702,1230,705
761,2345,2345,1209,65777,Front_Hit,910,618,1.9649999999999999,9.349999999999998,-5.925000000000001,-13.71,1.1749999999999998,12.11,1016,226,503,230,289,702,1230,705
762,2346,2346,811,65821,Back_Hit,831,149,1.7249999999999996,-20.19,0.45500000000000007,-13.97,-0.1850000000000005,12.7,1019,227,503,229,289,702,1230,705
763,2347,2347,1211,65867,Front_Hit,533,605,-2.8550000000000004,8.969999999999999,2.2249999999999996,-15.450000000000001,-3.8850000000000002,12.68,1018,228,503,229,286,700,1229,705
764,2349,2349,815,65974,Back_Hit,782,62,,,,,,,,,,,,,,
765,2350,2350,1213,65993,Front_Hit,1030,542,,,,,,,,,,,,,,
766,2351,2351,1215,66141,Front_Hit,998,491,,,,,,,,,,,,,,
767,2352,2352,1217,66242,Front_Hit,397,636,,,,,,,,,,,,,,
768,2353,2353,1219,66309,Front_Hit,1151,691,,,,,,,,,,,,,,
769,2355,2355,817,66356,Back_Hit,1034,31,,,,,,,,,,,,,,
770,2356,2356,1221,66402,Front_Hit,324,453,,,,,,,,,,,,,,
771,2357,2357,1223,66449,Front_Hit,507,443,,,,,,,,,,,,,,
772,2358,2358,1225,66637,Front_Hit,690,519,-0.9350000000000005,5.800000000000001,3.704999999999999,-14.760000000000002,-1.3650000000000002,12.0,1016,223,503,228,289,704,1230,704
773,2359,2359,821,66687,Back_Hit,991,167,5.444999999999999,-17.990000000000002,4.265,-13.040000000000001,-1.2350000000000003,11.18,1019,227,503,230,289,704,1230,705
774,2360,2360,1227,66732,Front_Hit,520,610,-3.035,9.079999999999998,2.175,-14.5,-2.1550000000000002,11.059999999999999,1017,225,503,229,289,703,1230,705
775,2361,2361,823,66771,Back_Hit,1011,172,5.915,-17.2,-28.064999999999998,-48.65,-1.4750000000000005,11.989999999999998,1016,225,503,229,289,704,1230,705
776,2362,2362,1229,66820,Front_Hit,538,624,-2.765,9.5,2.295,-14.59,-27.955,-48.47,1016,225,503,229,289,705,1230,705
777,2363,2363,825,66872,Back_Hit,679,135,-2.055,-22.08,-0.8150000000000004,-16.880000000000003,-2.845,11.939999999999998,1017,225,503,230,289,704,1230,705
778,2364,2364,1231,66915,Front_Hit,636,623,-1.5250000000000004,9.48,0.5349999999999993,-16.27,-2.285,13.68,1018,226,503,229,288,704,1230,705
779,2365,2365,827,66963,Back_Hit,934,82,4.964999999999999,-29.67,4.835,-15.940000000000001,-1.9150000000000005,12.91,1017,227,503,230,289,704,1230,705
780,2366,2366,1233,66997,Front_Hit,552,626,-2.575,9.57,3.415,-16.05,-27.155,-46.89,1019,227,503,228,284,705,1230,705
781,2367,2367,1235,67093,Front_Hit,642,362,-2.035,-2.0600000000000005,3.1550000000000002,-17.92,-2.575,6.789999999999999,1019,228,503,230,289,705,1230,705
782,2368,2368,829,67132,Back_Hit,649,8,-3.8550000000000004,-44.62,-28.064999999999998,-48.65,-1.9750000000000005,5.059999999999999,1016,225,503,229,289,704,1230,705
783,2369,2369,831,67179,Back_Hit,767,37,0.2450000000000001,-37.96,-3.2350000000000003,-20.880000000000003,0.6849999999999996,7.719999999999999,1016,225,503,230,289,705,1230,705
784,2370,2370,1237,67196,Front_Hit,839,417,1.3049999999999997,1.1499999999999986,-27.955,-48.47,0.8049999999999997,8.36,1016,225,503,229,289,705,1230,705
785,2371,2371,1239,67513,Front_Hit,830,423,,,,,,,,,,,,,,
786,2372,2372,833,67548,Back_Hit,1492,58,,,,,,,,,,,,,,
787,2373,2373,1241,67707,Front_Hit,595,532,,,,,,,,,,,,,,
788,2374,2374,835,67811,Back_Hit,1190,79,,,,,,,,,,,,,,
789,2375,2375,1243,67834,Front_Hit,566,349,,,,,,,,,,,,,,
790,2376,2376,837,67935,Back_Hit,922,150,,,,,,,,,,,,,,
791,2377,2377,1245,67996,Front_Hit,363,406,,,,,,,,,,,,,,
792,2378,2378,839,68012,Back_Hit,548,218,,,,,,,,,,,,,,
793,2379,2379,1247,68193,Front_Hit,875,523,1.6849999999999996,5.969999999999999,-4.205,-15.16,0.835,12.059999999999999,1016,225,504,230,289,702,1230,705
794,2380,2380,1249,68276,Front_Hit,1150,751,4.3950000000000005,13.04,-2.845,-13.23,0.4449999999999994,11.57,1017,225,503,228,289,702,1230,707
795,2381,2381,841,68364,Back_Hit,484,154,,,,,,,,,,,,,,
796,2382,2382,1251,68492,Front_Hit,820,708,,,,,,,,,,,,,,
797,2383,2383,843,68516,Back_Hit,581,65,,,,,,,,,,,,,,
798,2384,2384,845,68533,Back_Hit,421,57,,,,,,,,,,,,,,
799,2385,2385,1253,68638,Front_Hit,1075,635,,,,,,,,,,,,,,
800,2386,2386,1255,68795,Front_Hit,732,709,,,,,,,,,,,,,,
801,2387,2387,1257,68851,Front_Hit,799,696,,,,,,,,,,,,,,
802,2388,2388,1259,68980,Front_Hit,883,606,1.625,8.969999999999999,-4.135,-14.860000000000001,0.7549999999999999,12.14,1016,225,504,228,289,702,1230,705
803,2389,2389,847,69037,Back_Hit,643,105,-3.1950000000000003,-26.380000000000003,-2.1250000000000004,-13.760000000000002,0.4449999999999994,11.599999999999998,1018,226,503,230,289,702,1230,705
804,2390,2390,1261,69113,Front_Hit,227,630,-6.6850000000000005,9.759999999999998,2.295,-15.13,-2.7350000000000003,13.21,1019,227,502,229,289,702,1230,705
805,2391,2391,1263,69321,Front_Hit,738,513,,,,,,,,,,,,,,
806,2392,2392,1265,69370,Front_Hit,898,671,,,,,,,,,,,,,,
807,2393,2393,849,69389,Back_Hit,1038,215,,,,,,,,,,,,,,
808,2394,2394,1267,69443,Front_Hit,619,711,,,,,,,,,,,,,,
809,2395,2395,1269,69615,Front_Hit,753,719,,,,,,,,,,,,,,
810,2396,2396,1271,69650,Front_Hit,697,567,-0.7949999999999999,7.349999999999998,3.6149999999999993,-14.84,-1.3050000000000006,11.91,1019,233,501,237,289,708,1230,711
811,2397,2397,851,69699,Back_Hit,809,168,1.205,-18.61,2.3049999999999997,-13.5,-1.1150000000000002,11.129999999999999,1018,232,501,236,289,709,1230,711
812,2398,2398,1273,69729,Front_Hit,704,632,-0.6450000000000005,9.559999999999999,0.3849999999999998,-15.05,-1.5250000000000004,11.939999999999998,1019,233,501,237,289,709,1230,712
813,2399,2399,853,69766,Back_Hit,860,123,2.634999999999999,-24.33,1.295,-14.41,-0.8050000000000006,12.489999999999998,1019,233,500,237,289,709,1230,711
814,2400,2400,1275,69834,Front_Hit,436,663,-3.9250000000000003,10.55,2.255,-12.43,-2.9150000000000005,13.759999999999998,1017,233,501,236,289,709,1230,711
815,2401,2401,855,69873,Back_Hit,955,197,4.425,-15.32,3.495,-12.620000000000001,-2.015,13.21,1018,232,501,237,288,709,1230,712
816,2402,2402,1277,69905,Front_Hit,546,649,-2.6050000000000004,10.120000000000001,2.9449999999999994,-13.65,-27.965,-49.61,1019,233,501,236,288,709,1230,711
817,2403,2403,857,69941,Back_Hit,951,187,4.425,-16.44,3.4850000000000003,-13.610000000000001,-1.085,13.030000000000001,1018,233,500,235,289,709,1230,711
818,2404,2404,1279,69973,Front_Hit,529,656,-2.7950000000000004,10.329999999999998,3.464999999999999,-13.82,-2.015,13.370000000000001,1019,233,500,236,288,709,1230,711
819,2405,2405,859,70011,Back_Hit,893,195,3.0349999999999993,-15.65,2.335,-13.66,-1.2350000000000003,13.149999999999999,1019,233,501,236,288,709,1230,712
820,2406,2406,1281,70047,Front_Hit,645,654,-1.3550000000000004,10.259999999999998,1.3249999999999993,-15.23,-0.6550000000000002,13.25,1018,233,501,237,289,709,1230,712
821,2407,2407,1283,70109,Front_Hit,693,397,-1.0750000000000002,-0.370000000000001,-27.755,-49.22,-1.9350000000000005,12.68,1019,234,501,236,288,709,1230,711
822,2408,2408,861,70167,Back_Hit,775,143,,,,,,,,,,,,,,
823,2410,2410,865,70341,Back_Hit,279,19,,,,,,,,,,,,,,
824,2411,2411,1285,70365,Front_Hit,445,770,,,,,,,,,,,,,,
825,2412,2412,867,70396,Back_Hit,493,117,,,,,,,,,,,,,,
826,2413,2413,869,70526,Back_Hit,944,182,,,,,,,,,,,,,,
827,2414,2414,1287,70537,Front_Hit,775,490,,,,,,,,,,,,,,
828,2415,2415,871,70546,Back_Hit,1003,134,,,,,,,,,,,,,,
829,2416,2416,1289,70610,Front_Hit,535,754,,,,,,,,,,,,,,
830,2417,2417,873,70738,Back_Hit,621,77,,,,,,,,,,,,,,
831,2418,2418,1291,70888,Front_Hit,1512,706,,,,,,,,,,,,,,
832,2419,2419,1293,70991,Front_Hit,711,630,,,,,,,,,,,,,,
833,2421,2421,877,71172,Back_Hit,713,222,-3.265,13.57,-1296.2549999999999,-297.99,-1296.2549999999999,-297.99,743,83,715,85,701,204,763,193
834,2422,2422,1295,71214,Front_Hit,680,603,,,,,,,,,,,,,,
835,2423,2423,1297,71513,Front_Hit,662,736,,,,,,,,,,,,,,
836,2424,2424,1299,71558,Front_Hit,726,522,,,,,,,,,,,,,,
837,2426,2426,881,71588,Back_Hit,388,37,,,,,,,,,,,,,,
838,2427,2427,1301,71602,Front_Hit,153,754,,,,,,,,,,,,,,
839,2428,2428,1303,71674,Front_Hit,470,561,,,,,,,,,,,,,,
840,2429,2429,1305,71769,Front_Hit,687,590,,,,,,,,,,,,,,
841,2431,2431,885,71793,Back_Hit,571,11,,,,,,,,,,,,,,
842,2432,2432,1307,71950,Front_Hit,753,742,,,,,,,,,,,,,,
843,2677,2677,1010,71993,Back_Hit,917,5,,,,,,,,,,,,,,
844,2678,2678,1309,72054,Front_Hit,671,552,,,,,,,,,,,,,,
845,2679,2679,1311,72128,Front_Hit,628,519,-1.1450000000000005,8.530000000000001,-584.565,-1840.7700000000002,-3.3150000000000004,13.7,1050,276,454,281,120,603,1366,599
846,2680,2680,889,72179,Back_Hit,742,16,,,,,,,,,,,,,,
847,2681,2681,1313,72223,Front_Hit,863,435,,,,,,,,,,,,,,
848,2682,2682,1315,72362,Front_Hit,488,580,,,,,,,,,,,,,,
849,2683,2683,1317,72433,Front_Hit,543,596,,,,,,,,,,,,,,
850,2685,2685,893,72470,Back_Hit,719,16,,,,,,,,,,,,,,
851,2686,2686,1319,72567,Front_Hit,151,597,,,,,,,,,,,,,,
852,2687,2687,1321,72634,Front_Hit,1210,590,,,,,,,,,,,,,,
853,2688,2688,1323,72765,Front_Hit,770,552,,,,,,,,,,,,,,
854,2689,2689,895,72828,Back_Hit,569,77,-0.4850000000000003,-88.01,4.4750000000000005,-13.43,-0.5150000000000006,11.11,1025,258,259,380,119,597,1362,596
855,2690,2690,897,72832,Back_Hit,562,20,-0.40500000000000025,-128.20999999999998,41.965,277.39,-0.3250000000000002,10.89,1026,258,246,387,119,597,1362,596
856,2691,2691,1325,72877,Front_Hit,476,399,,,,,,,,,,,,,,
857,2692,2692,1327,72996,Front_Hit,580,387,,,,,,,,,,,,,,
858,2694,2694,901,73187,Back_Hit,545,96,,,,,,,,,,,,,,
859,2695,2695,903,73386,Back_Hit,939,33,,,,,,,,,,,,,,
860,2696,2696,905,73389,Back_Hit,930,5,,,,,,,,,,,,,,
861,2697,2697,1329,73480,Front_Hit,919,532,,,,,,,,,,,,,,
862,2698,2698,907,73640,Back_Hit,935,11,,,,,,,,,,,,,,
863,2699,2699,1331,73794,Front_Hit,1081,512,,,,,,,,,,,,,,
864,2700,2700,1333,73857,Front_Hit,523,382,,,,,,,,,,,,,,
865,2701,2701,1335,73935,Front_Hit,722,772,,,,,,,,,,,,,,
866,2702,2702,1337,74014,Front_Hit,808,595,,,,,,,,,,,,,,
867,2703,2703,909,74061,Back_Hit,562,135,,,,,,,,,,,,,,
868,2704,2704,1339,74092,Front_Hit,739,774,,,,,,,,,,,,,,
869,2705,2705,911,74137,Back_Hit,483,50,,,,,,,,,,,,,,
870,2706,2706,1341,74186,Front_Hit,97,634,,,,,,,,,,,,,,
871,2707,2707,913,74201,Back_Hit,1050,113,,,,,,,,,,,,,,
872,2708,2708,1343,74480,Front_Hit,839,613,,,,,,,,,,,,,,
873,2709,2709,915,74523,Back_Hit,655,161,,,,,,,,,,,,,,
874,2710,2710,917,74642,Back_Hit,758,83,,,,,,,,,,,,,,
875,2711,2711,919,74655,Back_Hit,752,49,,,,,,,,,,,,,,
876,2713,2713,923,74828,Back_Hit,923,112,,,,,,,,,,,,,,
877,2714,2714,925,75057,Back_Hit,495,13,-3.5850000000000004,-141.45,95.755,627.45,-0.45500000000000007,11.29,1053,258,242,372,110,589,1384,591
878,2715,2715,1345,75129,Front_Hit,697,764,,,,,,,,,,,,,,
879,2716,2716,1347,75209,Front_Hit,712,743,,,,,,,,,,,,,,
880,2718,2718,929,75312,Back_Hit,790,11,,,,,,,,,,,,,,
881,2719,2719,1349,75338,Front_Hit,1400,737,,,,,,,,,,,,,,
882,2720,2720,931,75363,Back_Hit,793,160,,,,,,,,,,,,,,
883,2721,2721,933,75451,Back_Hit,625,218,,,,,,,,,,,,,,
884,2722,2722,1351,75514,Front_Hit,374,404,,,,,,,,,,,,,,
885,2723,2723,935,75591,Back_Hit,874,250,,,,,,,,,,,,,,
886,2725,2725,939,75657,Back_Hit,486,72,,,,,,,,,,,,,,
887,2726,2726,1353,75728,Front_Hit,807,449,,,,,,,,,,,,,,
888,2728,2728,943,75810,Back_Hit,1169,43,,,,,,,,,,,,,,
889,2729,2729,1355,75901,Front_Hit,1093,588,,,,,,,,,,,,,,
890,2730,2730,1357,75943,Front_Hit,1051,395,4.054999999999999,5.75,-0.7750000000000004,10.73,-59.845,13.89,1112,466,1069,467,409,287,1136,560
891,2731,2731,1359,76139,Front_Hit,1076,388,,,,,,,,,,,,,,
892,2732,2732,945,76234,Back_Hit,428,207,,,,,,,,,,,,,,
893,2733,2733,947,76236,Back_Hit,429,205,-2.4450000000000003,10.489999999999998,-1.4350000000000005,10.54,104.805,-104.51,1144,448,1090,451,443,269,1168,541
894,2734,2734,1361,76238,Front_Hit,896,591,11.594999999999999,6.329999999999998,-1.5850000000000004,10.739999999999998,9.745000000000001,6.390000000000001,1143,446,1094,449,441,267,1165,540
895,2735,2735,949,76341,Back_Hit,919,6,,,,,,,,,,,,,,
896,2736,2736,951,76559,Back_Hit,602,121,,,,,,,,,,,,,,
897,2737,2737,1363,76605,Front_Hit,510,701,,,,,,,,,,,,,,
898,2738,2738,1365,76652,Front_Hit,626,762,,,,,,,,,,,,,,
899,2739,2739,953,76673,Back_Hit,559,13,,,,,,,,,,,,,,
900,2740,2740,955,76682,Back_Hit,496,8,,,,,,,,,,,,,,
901,2741,2741,1367,76689,Front_Hit,483,632,,,,,,,,,,,,,,
902,2742,2742,957,76760,Back_Hit,644,48,,,,,,,,,,,,,,
903,2743,2743,1369,76774,Front_Hit,1300,406,,,,,,,,,,,,,,
904,2744,2744,1371,76826,Front_Hit,1326,612,,,,,,,,,,,,,,
905,2745,2745,959,76905,Back_Hit,788,56,,,,,,,,,,,,,,
906,2746,2746,961,76916,Back_Hit,710,53,,,,,,,,,,,,,,
907,2747,2747,1373,77114,Front_Hit,1096,408,,,,,,,,,,,,,,
908,2748,2748,963,77151,Back_Hit,568,6,123.47500000000001,2770.78,16.565,87.9,0.5549999999999997,10.95,1024,246,280,369,69,562,1321,561
