140011 ,884 ,722 
140012 ,11 ,416 
140013 ,11 ,416 
140014 ,11 ,413 
140015 ,10 ,413 
140016 ,7 ,412 
140017 ,10 ,413 
140018 ,10 ,413 
140019 ,10 ,410 
140022 ,9 ,414 
140023 ,10 ,418 
140025 ,780 ,524 
140027 ,489 ,370 
140029 ,12 ,334 
140030 ,788 ,521 
140031 ,11 ,477 
140032 ,11 ,477 
140033 ,11 ,475 
140037 ,10 ,472 
140039 ,11 ,472 
140043 ,10 ,408 
140044 ,10 ,409 
140048 ,13 ,327 
140049 ,12 ,469 
140050 ,12 ,468 
140059 ,407 ,365 
140064 ,12 ,329 
140069 ,10 ,328 
140070 ,11 ,327 
140073 ,10 ,470 
140088 ,400 ,357 
140089 ,11 ,319 
140090 ,12 ,322 
140091 ,8 ,460 
140092 ,8 ,460 
140093 ,10 ,460 
140094 ,9 ,460 
140096 ,12 ,321 
140116 ,403 ,369 
140117 ,400 ,371 
140126 ,1 ,411 
140128 ,10 ,416 
140131 ,10 ,418 
140139 ,11 ,407 
140144 ,8 ,410 
140145 ,9 ,408 
140146 ,9 ,408 
140150 ,11 ,408 
140151 ,10 ,408 
140152 ,9 ,407 
140153 ,10 ,406 
140154 ,9 ,405 
140157 ,1007 ,284 
140162 ,11 ,402 
140180 ,10 ,410 
140181 ,8 ,412 
140191 ,10 ,409 
140192 ,11 ,411 
140193 ,9 ,412 
140194 ,10 ,413 
140195 ,11 ,413 
140198 ,9 ,409 
140199 ,10 ,408 
140200 ,10 ,408 
140201 ,10 ,406 
140202 ,11 ,404 
140203 ,10 ,403 
140204 ,12 ,403 
140206 ,719 ,698 
140207 ,10 ,401 
140208 ,11 ,400 
140209 ,11 ,399 
140210 ,11 ,398 
140214 ,11 ,319 
140219 ,12 ,315 
140220 ,11 ,313 
140222 ,11 ,454 
140248 ,687 ,96 
140254 ,493 ,373 
140285 ,1105 ,524 
140292 ,835 ,621 
140295 ,403 ,351 
140296 ,11 ,449 
140297 ,11 ,448 
140298 ,11 ,447 
140299 ,8 ,447 
140301 ,12 ,307 
140311 ,10 ,290 
140317 ,569 ,687 
140325 ,10 ,438 
140326 ,492 ,336 
140327 ,13 ,436 
140328 ,9 ,436 
140329 ,10 ,434 
140330 ,11 ,433 
140331 ,954 ,389 
140346 ,567 ,681 
140350 ,12 ,438 
140359 ,542 ,689 
140360 ,542 ,689 
140369 ,539 ,691 
140384 ,1155 ,576 
140426 ,965 ,495 
140442 ,525 ,680 
140500 ,651 ,193 
140508 ,648 ,190 
140509 ,939 ,145 
140547 ,364 ,352 
140548 ,798 ,471 
140556 ,5 ,623 
140558 ,798 ,318 
140574 ,1515 ,182 
140577 ,10 ,348 
140579 ,640 ,95 
140582 ,832 ,680 
140584 ,648 ,331 
140586 ,1513 ,188 
140613 ,66 ,30 
140620 ,528 ,144 
140638 ,548 ,156 
140639 ,887 ,6 
140641 ,898 ,14 
140643 ,920 ,46 
140647 ,955 ,95 
140649 ,641 ,267 
140650 ,979 ,132 
140695 ,1318 ,104 
140699 ,1319 ,123 
140700 ,1318 ,123 
140702 ,1411 ,100 
140707 ,1033 ,706 
140730 ,1099 ,355 
140738 ,1255 ,118 
140739 ,998 ,392 
140741 ,1208 ,145 
140743 ,1195 ,146 
140769 ,1305 ,444 
140776 ,1238 ,62 
140777 ,1238 ,64 
140778 ,1238 ,66 
140779 ,1237 ,64 
140780 ,1239 ,66 
140782 ,1511 ,641 
140786 ,635 ,582 
140798 ,348 ,609 
140799 ,1177 ,66 
140811 ,1206 ,48 
140815 ,1210 ,54 
140817 ,722 ,624 
140827 ,824 ,297 
140829 ,961 ,171 
140864 ,981 ,583 
140908 ,755 ,100 
140915 ,551 ,692 
140935 ,528 ,105 
140936 ,543 ,111 
140937 ,559 ,109 
140948 ,622 ,71 
140954 ,653 ,56 
140960 ,657 ,84 
140967 ,1030 ,117 
140972 ,906 ,62 
141017 ,1507 ,817 
141025 ,995 ,189 
141026 ,1013 ,195 
141027 ,1032 ,205 
141032 ,1122 ,237 
141038 ,1227 ,237 
141039 ,1251 ,240 
141040 ,1270 ,243 
141051 ,1377 ,246 
141053 ,795 ,344 
141086 ,969 ,266 
141096 ,949 ,68 
141097 ,970 ,74 
141102 ,826 ,350 
141104 ,873 ,362 
141105 ,477 ,468 
141111 ,947 ,464 
141115 ,723 ,512 
141116 ,757 ,523 
141117 ,726 ,67 
141118 ,733 ,66 
141120 ,925 ,286 
141121 ,699 ,487 
141123 ,660 ,709 
141127 ,936 ,99 
141129 ,984 ,136 
141143 ,1283 ,466 
141146 ,1187 ,466 
141147 ,1158 ,428 
141150 ,1319 ,411 
141151 ,1167 ,407 
141152 ,1205 ,422 
141154 ,1469 ,490 
141160 ,1275 ,397 
141164 ,1287 ,351 
141181 ,384 ,446 
141223 ,1515 ,742 
141227 ,782 ,455 
141240 ,550 ,420 
141243 ,531 ,437 
141246 ,519 ,450 
141247 ,1510 ,638 
141250 ,490 ,499 
141251 ,490 ,500 
141253 ,467 ,500 
141254 ,458 ,502 
141267 ,396 ,499 
141279 ,428 ,504 
141292 ,455 ,517 
141295 ,467 ,534 
141296 ,472 ,540 
141301 ,489 ,565 
141307 ,513 ,586 
141322 ,550 ,562 
141323 ,720 ,569 
141326 ,535 ,763 
141327 ,546 ,572 
141331 ,544 ,658 
141345 ,1178 ,660 
141346 ,1175 ,668 
141347 ,1177 ,668 
141354 ,569 ,534 
141355 ,569 ,527 
141356 ,568 ,517 
141363 ,1193 ,117 
141371 ,691 ,453 
141374 ,1128 ,481 
141376 ,1123 ,467 
141382 ,44 ,461 
141385 ,1211 ,493 
141386 ,1212 ,492 
141394 ,491 ,384 
141395 ,490 ,385 
141396 ,484 ,386 
141397 ,478 ,391 
141398 ,884 ,519 
141399 ,462 ,402 
141401 ,450 ,409 
141402 ,440 ,424 
141403 ,433 ,436 
141404 ,430 ,446 
141406 ,424 ,451 
141407 ,421 ,450 
141408 ,420 ,452 
141409 ,412 ,445 
141410 ,404 ,444 
141412 ,399 ,445 
141413 ,395 ,448 
141414 ,390 ,449 
141415 ,387 ,444 
141416 ,382 ,445 
141417 ,383 ,447 
141418 ,376 ,444 
141419 ,367 ,442 
141420 ,363 ,438 
141421 ,358 ,436 
141422 ,8 ,531 
141425 ,341 ,439 
141426 ,338 ,437 
141431 ,317 ,433 
141432 ,313 ,429 
141433 ,313 ,427 
141434 ,312 ,429 
141472 ,441 ,430 
141474 ,897 ,675 
141475 ,895 ,676 
141476 ,892 ,675 
141477 ,890 ,673 
141506 ,698 ,58 
141507 ,699 ,57 
141523 ,1276 ,415 
141526 ,717 ,485 
141527 ,1115 ,331 
141533 ,1512 ,689 
141534 ,699 ,59 
141537 ,697 ,65 
141548 ,1241 ,437 
141559 ,917 ,426 
141591 ,1042 ,364 
141604 ,5 ,362 
141643 ,899 ,501 
141646 ,346 ,328 
