170018 ,739 ,220 
170020 ,736 ,215 
170021 ,735 ,214 
170022 ,733 ,213 
170024 ,732 ,209 
170026 ,732 ,204 
170027 ,733 ,202 
170051 ,734 ,207 
170055 ,721 ,190 
170056 ,718 ,197 
170060 ,713 ,218 
170061 ,711 ,215 
170062 ,695 ,177 
170063 ,706 ,224 
170065 ,704 ,217 
170066 ,703 ,211 
170067 ,703 ,207 
170068 ,701 ,201 
170079 ,898 ,694 
170091 ,730 ,670 
170099 ,428 ,412 
170115 ,595 ,779 
170129 ,528 ,690 
170130 ,528 ,690 
170132 ,543 ,820 
170144 ,603 ,678 
170145 ,604 ,692 
170153 ,688 ,758 
170158 ,721 ,840 
170181 ,687 ,720 
170200 ,688 ,108 
170201 ,687 ,97 
170202 ,690 ,90 
170203 ,1203 ,18 
170204 ,690 ,78 
170205 ,692 ,71 
170206 ,691 ,65 
170207 ,693 ,59 
170208 ,694 ,56 
170209 ,696 ,55 
170210 ,696 ,52 
170211 ,697 ,46 
170212 ,697 ,42 
170213 ,698 ,41 
170214 ,699 ,41 
170215 ,699 ,41 
170216 ,701 ,41 
170217 ,700 ,40 
170218 ,701 ,41 
170219 ,703 ,42 
170220 ,703 ,46 
170221 ,704 ,46 
170222 ,704 ,53 
170223 ,705 ,56 
170224 ,706 ,60 
170225 ,707 ,66 
170226 ,707 ,69 
170227 ,708 ,68 
170229 ,719 ,99 
170231 ,752 ,149 
170232 ,768 ,172 
170233 ,768 ,174 
170235 ,812 ,239 
170236 ,842 ,280 
170237 ,863 ,312 
170238 ,862 ,314 
170239 ,922 ,395 
170240 ,923 ,395 
170241 ,732 ,184 
170242 ,968 ,461 
170243 ,1008 ,522 
170244 ,1029 ,524 
170245 ,1028 ,523 
170246 ,1074 ,525 
170247 ,1074 ,526 
170248 ,1098 ,531 
170249 ,1122 ,535 
170250 ,1148 ,542 
170251 ,1148 ,540 
170252 ,1178 ,550 
170253 ,1201 ,560 
170254 ,1230 ,573 
170255 ,1257 ,585 
170256 ,1256 ,584 
170257 ,1287 ,601 
170258 ,1319 ,621 
170259 ,1351 ,641 
170260 ,1389 ,667 
170261 ,1422 ,692 
170262 ,1417 ,684 
170265 ,1238 ,528 
170266 ,1187 ,484 
170267 ,1126 ,436 
170268 ,1089 ,407 
170269 ,1055 ,387 
170270 ,1043 ,377 
170271 ,1014 ,357 
170272 ,981 ,335 
170273 ,953 ,319 
170274 ,932 ,306 
170275 ,931 ,307 
170276 ,911 ,296 
170277 ,885 ,287 
170278 ,867 ,280 
170279 ,847 ,277 
170280 ,837 ,274 
170281 ,833 ,273 
170282 ,819 ,270 
170283 ,802 ,271 
170284 ,791 ,272 
170285 ,778 ,268 
170286 ,771 ,249 
170287 ,771 ,251 
170288 ,765 ,235 
170289 ,756 ,215 
170292 ,733 ,178 
170293 ,733 ,178 
170294 ,730 ,168 
170295 ,723 ,156 
170296 ,716 ,149 
170297 ,712 ,148 
170298 ,706 ,154 
170299 ,706 ,154 
170300 ,700 ,163 
170301 ,695 ,176 
170302 ,687 ,193 
170303 ,681 ,205 
170304 ,676 ,221 
170305 ,678 ,221 
170307 ,668 ,240 
170308 ,653 ,279 
170309 ,641 ,311 
170310 ,632 ,331 
170311 ,635 ,333 
170312 ,624 ,365 
170313 ,613 ,393 
170314 ,603 ,419 
170315 ,588 ,458 
170316 ,578 ,493 
170317 ,578 ,493 
170318 ,566 ,526 
170319 ,551 ,571 
170320 ,538 ,618 
170321 ,529 ,623 
170322 ,523 ,625 
170323 ,521 ,625 
170324 ,512 ,629 
170325 ,507 ,635 
170326 ,498 ,640 
170327 ,489 ,652 
170328 ,480 ,660 
170329 ,481 ,662 
170330 ,472 ,675 
170331 ,461 ,692 
170332 ,454 ,707 
170334 ,475 ,656 
170335 ,501 ,600 
170336 ,501 ,599 
170337 ,525 ,550 
170338 ,547 ,508 
170339 ,566 ,467 
170340 ,585 ,434 
170341 ,585 ,433 
170343 ,621 ,366 
170345 ,654 ,314 
170346 ,666 ,293 
170347 ,666 ,291 
170348 ,678 ,275 
170349 ,695 ,251 
170350 ,704 ,237 
170351 ,721 ,218 
170353 ,730 ,206 
170354 ,752 ,183 
170355 ,753 ,182 
170356 ,763 ,172 
170357 ,772 ,163 
170358 ,781 ,155 
170359 ,783 ,155 
170360 ,790 ,151 
170361 ,801 ,141 
170362 ,810 ,137 
170363 ,819 ,134 
170364 ,828 ,131 
170365 ,827 ,132 
170366 ,833 ,129 
170367 ,844 ,128 
170368 ,851 ,128 
170369 ,858 ,128 
170370 ,867 ,132 
170371 ,866 ,129 
170372 ,872 ,130 
170373 ,881 ,132 
170374 ,888 ,135 
170375 ,894 ,137 
170376 ,900 ,142 
170377 ,904 ,143 
170378 ,909 ,146 
170379 ,914 ,152 
170380 ,921 ,159 
170381 ,927 ,163 
170382 ,934 ,170 
170384 ,939 ,177 
170385 ,946 ,186 
170386 ,952 ,192 
170387 ,958 ,200 
170388 ,962 ,206 
170389 ,964 ,204 
170390 ,965 ,194 
170391 ,970 ,185 
170392 ,971 ,174 
170393 ,975 ,166 
170394 ,980 ,159 
170395 ,980 ,159 
170396 ,980 ,152 
170397 ,984 ,146 
170398 ,986 ,139 
170399 ,989 ,134 
170400 ,992 ,131 
170401 ,994 ,132 
170402 ,997 ,129 
170403 ,1001 ,127 
170404 ,1002 ,127 
170405 ,1003 ,126 
170406 ,1008 ,127 
170407 ,1008 ,127 
170408 ,1010 ,128 
170409 ,1012 ,129 
170410 ,1014 ,132 
170411 ,1017 ,135 
170412 ,1019 ,139 
170413 ,1019 ,141 
170414 ,1021 ,142 
170415 ,1022 ,149 
170416 ,1026 ,155 
170417 ,1028 ,162 
170418 ,1029 ,170 
170419 ,1030 ,170 
170420 ,1031 ,170 
170421 ,1035 ,163 
170422 ,1036 ,156 
170423 ,1039 ,149 
170424 ,1041 ,144 
170425 ,1042 ,144 
170426 ,1044 ,139 
170427 ,1046 ,135 
170428 ,1048 ,132 
170429 ,1050 ,130 
170430 ,1053 ,128 
170431 ,1055 ,127 
170432 ,1058 ,127 
170433 ,1059 ,127 
170434 ,1060 ,128 
170435 ,1061 ,128 
170436 ,1063 ,130 
170437 ,1066 ,130 
170438 ,1067 ,131 
170439 ,1067 ,133 
170440 ,1069 ,139 
170441 ,1073 ,143 
170442 ,1074 ,149 
170443 ,1076 ,148 
170444 ,1077 ,147 
170445 ,1077 ,142 
170446 ,1081 ,136 
170447 ,1082 ,133 
170448 ,1085 ,128 
170450 ,990 ,107 
170453 ,1010 ,296 
170476 ,875 ,333 
170525 ,802 ,699 
170526 ,901 ,388 
170540 ,894 ,395 
170547 ,844 ,110 
170607 ,788 ,721 
170615 ,705 ,94 
170627 ,803 ,346 
170663 ,809 ,505 
170664 ,810 ,503 
170695 ,780 ,334 
170699 ,883 ,355 
170730 ,720 ,240 
170755 ,867 ,376 
170797 ,751 ,494 
170825 ,1416 ,312 
170828 ,1181 ,320 
170857 ,615 ,49 
170918 ,1013 ,781 
170950 ,1070 ,838 
171026 ,767 ,453 
171040 ,712 ,271 
171069 ,857 ,73 
171073 ,860 ,42 
171074 ,863 ,36 
171075 ,863 ,28 
171076 ,864 ,22 
171077 ,866 ,17 
171078 ,865 ,13 
171079 ,865 ,12 
171080 ,868 ,7 
171081 ,868 ,4 
171089 ,875 ,6 
171090 ,875 ,6 
171091 ,876 ,7 
171092 ,877 ,11 
171093 ,877 ,17 
171094 ,878 ,19 
171098 ,850 ,66 
171099 ,808 ,114 
