180002 ,1300 ,360 
180005 ,1268 ,361 
180007 ,1232 ,361 
180010 ,1195 ,361 
180011 ,1179 ,361 
180016 ,1112 ,361 
180017 ,1094 ,360 
180018 ,1077 ,362 
180019 ,1059 ,361 
180020 ,1042 ,362 
180022 ,1025 ,362 
180023 ,475 ,360 
180024 ,995 ,363 
180025 ,980 ,362 
180026 ,430 ,361 
180027 ,952 ,365 
180028 ,908 ,388 
180029 ,937 ,363 
180030 ,923 ,364 
180031 ,376 ,363 
180032 ,891 ,367 
180034 ,522 ,781 
180035 ,857 ,366 
180037 ,303 ,366 
180043 ,1 ,477 
180045 ,1513 ,489 
180051 ,526 ,411 
180056 ,635 ,388 
180057 ,623 ,389 
180058 ,613 ,388 
180059 ,602 ,390 
180062 ,57 ,385 
180063 ,48 ,384 
180064 ,573 ,488 
180065 ,568 ,570 
180066 ,562 ,567 
180068 ,540 ,487 
180069 ,529 ,486 
180070 ,518 ,488 
180071 ,503 ,487 
180072 ,492 ,489 
180073 ,480 ,390 
180074 ,467 ,390 
180075 ,452 ,389 
180079 ,1047 ,786 
180080 ,1043 ,786 
180087 ,311 ,390 
180088 ,297 ,393 
180092 ,254 ,389 
180093 ,240 ,391 
180104 ,122 ,388 
180105 ,113 ,390 
180110 ,66 ,388 
180111 ,59 ,389 
180112 ,47 ,390 
180122 ,1149 ,192 
180123 ,1139 ,190 
180160 ,505 ,713 
180170 ,85 ,386 
180175 ,573 ,749 
180176 ,134 ,389 
180177 ,143 ,388 
180178 ,153 ,389 
180182 ,184 ,388 
180183 ,194 ,388 
180184 ,204 ,388 
180187 ,226 ,387 
180188 ,235 ,387 
180189 ,245 ,387 
180200 ,1035 ,687 
180201 ,507 ,250 
180202 ,522 ,250 
180207 ,148 ,639 
180208 ,407 ,388 
180212 ,1222 ,685 
180213 ,609 ,248 
180218 ,648 ,249 
180219 ,657 ,251 
180224 ,526 ,389 
180225 ,533 ,385 
180230 ,9 ,753 
180236 ,286 ,748 
180237 ,295 ,750 
180238 ,299 ,753 
180239 ,303 ,750 
180240 ,305 ,752 
180241 ,307 ,752 
180243 ,550 ,406 
180245 ,594 ,386 
180247 ,176 ,738 
180254 ,587 ,384 
180255 ,547 ,407 
180256 ,531 ,618 
180259 ,542 ,405 
180260 ,540 ,405 
180266 ,323 ,634 
180267 ,505 ,621 
180271 ,506 ,406 
180276 ,490 ,406 
180277 ,486 ,406 
180278 ,482 ,403 
180279 ,529 ,550 
180282 ,455 ,621 
180283 ,452 ,620 
180284 ,467 ,404 
180285 ,447 ,619 
180290 ,252 ,632 
180311 ,1034 ,238 
180312 ,1036 ,285 
180318 ,1041 ,286 
180319 ,1306 ,403 
180320 ,1044 ,284 
180321 ,1046 ,237 
180322 ,1048 ,238 
180323 ,1047 ,239 
180324 ,1051 ,239 
180325 ,1051 ,237 
180326 ,1052 ,236 
180327 ,1053 ,238 
180328 ,1054 ,238 
180329 ,1314 ,401 
180331 ,1056 ,237 
180335 ,692 ,616 
180336 ,690 ,614 
180341 ,730 ,713 
180342 ,473 ,403 
180343 ,723 ,775 
180344 ,453 ,620 
180345 ,263 ,632 
180346 ,741 ,566 
180347 ,469 ,404 
180348 ,469 ,404 
180349 ,260 ,634 
180353 ,825 ,750 
180354 ,811 ,769 
180355 ,825 ,712 
180363 ,863 ,650 
180364 ,863 ,769 
180365 ,866 ,769 
180366 ,491 ,382 
180367 ,1032 ,783 
180369 ,239 ,632 
180371 ,853 ,512 
180374 ,484 ,381 
180375 ,1110 ,596 
180376 ,492 ,474 
180383 ,856 ,631 
180384 ,834 ,140 
180385 ,864 ,691 
180386 ,471 ,380 
180388 ,829 ,139 
180391 ,467 ,380 
180398 ,459 ,380 
180403 ,65 ,632 
180404 ,452 ,380 
180407 ,821 ,780 
180408 ,821 ,779 
180409 ,817 ,780 
180410 ,819 ,778 
180411 ,816 ,783 
180412 ,814 ,784 
180414 ,186 ,634 
180415 ,395 ,401 
180416 ,432 ,380 
180424 ,796 ,782 
180425 ,794 ,782 
180426 ,792 ,784 
180427 ,167 ,632 
180428 ,791 ,784 
180432 ,782 ,789 
180433 ,789 ,787 
180441 ,160 ,639 
180446 ,952 ,236 
180448 ,784 ,782 
180450 ,782 ,782 
180451 ,780 ,785 
180452 ,779 ,780 
180454 ,152 ,634 
180455 ,153 ,632 
180465 ,150 ,634 
180466 ,399 ,379 
180474 ,143 ,634 
180475 ,148 ,637 
180477 ,396 ,380 
180495 ,137 ,631 
180500 ,134 ,632 
180501 ,135 ,633 
180507 ,133 ,634 
180513 ,803 ,754 
180514 ,805 ,742 
180525 ,789 ,688 
180526 ,779 ,772 
180527 ,781 ,769 
180532 ,376 ,380 
180533 ,755 ,607 
180534 ,759 ,681 
180535 ,758 ,684 
180555 ,826 ,781 
180557 ,824 ,780 
180559 ,819 ,781 
180560 ,819 ,781 
180590 ,728 ,788 
180614 ,1153 ,402 
180615 ,1155 ,400 
180618 ,899 ,237 
180620 ,539 ,506 
180622 ,1274 ,392 
180623 ,539 ,756 
180624 ,538 ,708 
180627 ,1162 ,402 
180633 ,1173 ,401 
180638 ,546 ,238 
180658 ,616 ,561 
180668 ,638 ,760 
180669 ,659 ,720 
180700 ,1171 ,411 
180701 ,583 ,764 
180709 ,1173 ,414 
180710 ,904 ,623 
180714 ,1172 ,409 
180718 ,1171 ,411 
180721 ,1171 ,411 
180722 ,1171 ,411 
180723 ,1171 ,411 
180724 ,1171 ,411 
180725 ,1172 ,411 
180726 ,1172 ,410 
180729 ,1172 ,411 
180730 ,1170 ,411 
180731 ,1169 ,412 
180732 ,1170 ,411 
180737 ,1172 ,410 
180741 ,1170 ,409 
180743 ,1170 ,409 
180749 ,1171 ,410 
180750 ,1172 ,409 
180751 ,1171 ,410 
180770 ,650 ,145 
180771 ,648 ,135 
180772 ,649 ,122 
180773 ,649 ,114 
180774 ,652 ,114 
180775 ,650 ,102 
180776 ,651 ,92 
180777 ,653 ,85 
180778 ,654 ,76 
180779 ,654 ,71 
180780 ,654 ,68 
180781 ,655 ,62 
180782 ,656 ,59 
180783 ,658 ,55 
180784 ,659 ,52 
180785 ,659 ,50 
180786 ,660 ,47 
180787 ,660 ,45 
180788 ,661 ,45 
180789 ,662 ,42 
180790 ,662 ,42 
180791 ,664 ,42 
180792 ,664 ,44 
180793 ,665 ,46 
180794 ,667 ,49 
180795 ,667 ,53 
180796 ,668 ,56 
180797 ,667 ,59 
180799 ,670 ,68 
180800 ,672 ,73 
180803 ,1112 ,732 
180806 ,705 ,226 
180807 ,716 ,257 
180808 ,726 ,305 
180809 ,736 ,344 
180810 ,736 ,344 
180811 ,742 ,378 
180812 ,761 ,441 
180813 ,771 ,484 
180814 ,785 ,531 
180815 ,797 ,544 
180816 ,810 ,561 
180817 ,809 ,562 
180818 ,820 ,579 
180819 ,833 ,601 
180820 ,848 ,623 
180821 ,863 ,651 
180822 ,863 ,652 
180823 ,882 ,686 
180824 ,896 ,713 
180825 ,913 ,749 
180826 ,905 ,738 
180827 ,872 ,687 
180828 ,839 ,631 
180829 ,837 ,631 
180830 ,926 ,681 
180831 ,782 ,542 
180832 ,751 ,501 
180833 ,735 ,474 
180834 ,734 ,474 
180835 ,706 ,441 
180836 ,692 ,421 
180837 ,677 ,402 
180838 ,657 ,382 
180839 ,643 ,366 
180840 ,645 ,366 
180841 ,621 ,349 
180842 ,615 ,340 
180843 ,603 ,333 
180844 ,592 ,322 
180845 ,583 ,323 
180846 ,583 ,324 
180847 ,579 ,335 
180848 ,572 ,346 
180849 ,567 ,359 
180850 ,563 ,373 
180851 ,557 ,380 
180852 ,559 ,381 
180853 ,555 ,375 
180854 ,551 ,366 
180855 ,547 ,361 
180856 ,543 ,357 
180857 ,542 ,353 
180858 ,541 ,351 
180859 ,537 ,345 
180860 ,535 ,343 
180861 ,532 ,343 
180862 ,531 ,343 
180863 ,528 ,342 
180864 ,693 ,201 
180865 ,522 ,345 
180866 ,521 ,348 
180867 ,517 ,350 
180868 ,514 ,356 
180869 ,511 ,360 
180870 ,512 ,362 
180871 ,509 ,367 
180872 ,505 ,374 
180873 ,1046 ,755 
180874 ,500 ,392 
180875 ,496 ,400 
180876 ,495 ,406 
180877 ,495 ,409 
180878 ,491 ,404 
180879 ,488 ,399 
180880 ,484 ,396 
180881 ,481 ,391 
180882 ,481 ,391 
180883 ,477 ,389 
180884 ,475 ,390 
180885 ,471 ,389 
180886 ,470 ,390 
180887 ,468 ,390 
180888 ,468 ,389 
180889 ,464 ,390 
180894 ,601 ,244 
180901 ,937 ,314 
180919 ,998 ,406 
180934 ,612 ,9 
180976 ,952 ,122 
181017 ,330 ,391 
181029 ,1300 ,38 
181031 ,809 ,701 
181032 ,813 ,699 
181034 ,484 ,616 
181040 ,1348 ,39 
181041 ,557 ,608 
181045 ,1097 ,728 
181046 ,1106 ,727 
181065 ,364 ,604 
181071 ,433 ,593 
181076 ,480 ,594 
181077 ,490 ,592 
181078 ,964 ,647 
181083 ,522 ,586 
181085 ,977 ,638 
181094 ,53 ,733 
181095 ,55 ,733 
181096 ,62 ,732 
181098 ,579 ,8 
181100 ,1189 ,786 
181108 ,8 ,737 
181113 ,963 ,615 
181114 ,915 ,587 
181130 ,943 ,601 
181131 ,747 ,9 
181133 ,750 ,14 
181134 ,752 ,15 
181135 ,755 ,19 
181136 ,756 ,20 
181137 ,756 ,20 
181138 ,757 ,20 
181139 ,752 ,21 
181141 ,928 ,595 
181142 ,927 ,594 
181143 ,1100 ,725 
181146 ,1213 ,635 
181161 ,500 ,84 
181162 ,662 ,49 
181163 ,501 ,82 
181164 ,499 ,80 
181165 ,548 ,94 
181166 ,548 ,93 
181167 ,669 ,41 
181168 ,669 ,39 
181169 ,670 ,39 
181170 ,671 ,39 
181171 ,673 ,41 
181172 ,675 ,46 
181173 ,676 ,48 
181174 ,677 ,51 
181175 ,679 ,55 
181176 ,680 ,58 
181177 ,680 ,61 
181178 ,681 ,69 
181179 ,684 ,76 
181185 ,707 ,162 
181186 ,713 ,182 
181187 ,720 ,201 
181189 ,731 ,235 
181190 ,740 ,259 
181191 ,755 ,295 
181192 ,763 ,320 
181193 ,773 ,347 
181194 ,772 ,348 
181195 ,790 ,390 
181196 ,799 ,422 
181197 ,818 ,470 
181198 ,827 ,474 
181199 ,834 ,473 
181200 ,838 ,473 
181201 ,845 ,472 
181202 ,854 ,472 
181203 ,865 ,478 
181204 ,875 ,481 
181205 ,887 ,487 
181206 ,894 ,494 
181207 ,896 ,493 
181208 ,911 ,503 
181209 ,928 ,516 
181210 ,936 ,526 
181211 ,950 ,538 
181212 ,964 ,554 
181213 ,965 ,554 
181214 ,978 ,572 
181215 ,996 ,594 
181216 ,1009 ,612 
181217 ,1022 ,635 
181218 ,1021 ,634 
181219 ,978 ,586 
181220 ,934 ,536 
181221 ,895 ,494 
181222 ,837 ,436 
181223 ,840 ,437 
181224 ,809 ,409 
181225 ,768 ,369 
181226 ,741 ,348 
181227 ,708 ,319 
181228 ,688 ,306 
181229 ,672 ,294 
181230 ,671 ,295 
181231 ,645 ,277 
181232 ,629 ,269 
181233 ,609 ,261 
181234 ,598 ,258 
181235 ,587 ,256 
181236 ,584 ,255 
181237 ,571 ,252 
181238 ,839 ,679 
181239 ,548 ,252 
181240 ,537 ,253 
181241 ,529 ,243 
181242 ,530 ,242 
181243 ,519 ,220 
181244 ,512 ,202 
181246 ,497 ,170 
181247 ,492 ,161 
181248 ,493 ,161 
181249 ,485 ,148 
181250 ,477 ,138 
181251 ,475 ,132 
181252 ,469 ,122 
181254 ,721 ,510 
181255 ,460 ,112 
181256 ,460 ,89 
181257 ,928 ,80 
181258 ,726 ,673 
181259 ,726 ,675 
181260 ,930 ,80 
181262 ,727 ,674 
181263 ,933 ,81 
181264 ,936 ,80 
181277 ,745 ,675 
181278 ,746 ,675 
181279 ,748 ,674 
181280 ,749 ,674 
181281 ,749 ,674 
181282 ,750 ,674 
181283 ,751 ,674 
181284 ,753 ,675 
181285 ,754 ,675 
181286 ,754 ,675 
181287 ,754 ,675 
181288 ,754 ,674 
181289 ,754 ,674 
181290 ,755 ,674 
181291 ,755 ,673 
181292 ,756 ,673 
181293 ,755 ,674 
181294 ,756 ,674 
181295 ,756 ,674 
181296 ,756 ,674 
181334 ,758 ,114 
181335 ,759 ,139 
181336 ,767 ,177 
181337 ,772 ,206 
181338 ,772 ,204 
181339 ,773 ,232 
181340 ,779 ,273 
181341 ,781 ,302 
181342 ,788 ,344 
181343 ,792 ,376 
181351 ,809 ,394 
181352 ,813 ,372 
181353 ,817 ,353 
181354 ,820 ,334 
181355 ,823 ,320 
181356 ,823 ,317 
181357 ,825 ,307 
181358 ,829 ,291 
181359 ,830 ,277 
181360 ,834 ,264 
181361 ,836 ,255 
181362 ,838 ,250 
181363 ,839 ,243 
181364 ,843 ,237 
181365 ,845 ,228 
181366 ,847 ,221 
181367 ,850 ,216 
181368 ,851 ,214 
181369 ,853 ,211 
181370 ,856 ,208 
181371 ,859 ,206 
181372 ,863 ,206 
181373 ,865 ,206 
181374 ,868 ,205 
181375 ,868 ,208 
181376 ,868 ,209 
181377 ,871 ,212 
181378 ,874 ,215 
181379 ,877 ,221 
181380 ,878 ,224 
181381 ,877 ,226 
181382 ,881 ,235 
181383 ,884 ,245 
181384 ,887 ,255 
181385 ,889 ,264 
181386 ,889 ,266 
181387 ,890 ,275 
181388 ,893 ,288 
181389 ,900 ,281 
181390 ,911 ,271 
181391 ,917 ,266 
181392 ,918 ,265 
181393 ,923 ,261 
181394 ,927 ,257 
181395 ,932 ,252 
181396 ,934 ,252 
181397 ,936 ,251 
181398 ,937 ,251 
181399 ,939 ,226 
181400 ,839 ,413 
181401 ,942 ,174 
181402 ,944 ,152 
181403 ,946 ,136 
181404 ,947 ,137 
181405 ,946 ,124 
181406 ,945 ,112 
181407 ,947 ,99 
181408 ,947 ,89 
181409 ,946 ,82 
181410 ,947 ,80 
181411 ,946 ,75 
181412 ,944 ,69 
181413 ,943 ,64 
181414 ,944 ,62 
181415 ,942 ,61 
181416 ,943 ,60 
181417 ,940 ,58 
181418 ,940 ,57 
181419 ,943 ,56 
181420 ,946 ,53 
181421 ,949 ,51 
181422 ,951 ,50 
181423 ,952 ,48 
181424 ,953 ,47 
181425 ,955 ,47 
181426 ,959 ,47 
181427 ,960 ,48 
181428 ,961 ,49 
181429 ,964 ,50 
181430 ,966 ,51 
181431 ,967 ,56 
