,Unnamed: 0,index,Frame,HitBounce,X_Ball,Y_Ball,X_Ball_onC,Y_Ball_onC,X_A_onC,Y_A_onC,X_B_onC,Y_B_onC,X1,Y1,X2,Y2,X3,Y3,X4,Y4
321,321,660,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
322,322,662,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
323,323,652,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
324,324,646,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
325,325,168,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
326,326,184,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
327,327,642,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
328,328,664,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
329,329,640,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
330,330,638,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
331,331,636,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
332,332,204,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
333,333,634,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
334,334,632,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
335,335,630,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
336,336,628,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
337,337,644,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
338,338,666,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
339,339,176,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
340,340,668,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
341,341,704,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
342,342,702,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
343,343,188,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
344,344,700,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
345,345,170,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
346,346,698,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
347,347,696,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
348,348,694,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
349,349,692,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
350,350,172,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
351,351,690,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
352,352,688,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
353,353,686,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
354,354,684,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
355,355,174,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
356,356,682,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
357,357,680,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
358,358,678,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
359,359,676,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
360,360,706,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
361,361,674,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
362,362,672,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
363,363,670,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
364,364,178,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
365,365,626,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
366,366,186,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
367,367,622,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
368,368,576,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
369,369,574,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
370,370,572,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
371,371,202,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
372,372,570,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
373,373,568,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
374,374,566,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
375,375,564,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
376,376,562,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
377,377,560,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
378,378,558,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
379,379,556,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
380,380,554,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
381,381,552,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
382,382,550,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
383,383,548,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
384,384,546,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
385,385,708,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
386,386,544,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
387,387,542,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
388,388,540,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
389,389,538,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
390,390,536,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
391,391,578,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
392,392,200,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
393,393,580,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
394,394,582,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
395,395,620,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
396,396,190,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
397,397,618,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
398,398,616,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
399,399,614,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
400,400,612,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
401,401,192,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
402,402,610,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
403,403,608,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
404,404,606,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
405,405,604,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
406,406,624,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
407,407,194,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
408,408,600,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
409,409,598,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
410,410,596,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
411,411,196,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
412,412,594,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
413,413,592,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
414,414,590,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
415,415,588,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
416,416,198,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
417,417,586,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
418,418,584,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
419,419,602,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
420,420,710,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
421,421,798,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
422,422,714,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
423,423,836,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
424,424,136,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
425,425,834,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
426,426,832,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
427,427,830,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
428,428,828,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
429,429,138,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
430,430,826,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
431,431,824,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
432,432,822,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
433,433,820,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
434,434,140,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
435,435,818,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
436,436,816,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
437,437,814,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
438,438,812,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
439,439,142,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
440,440,810,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
441,441,808,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
442,442,806,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
443,443,804,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
444,444,144,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
445,445,802,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
446,446,838,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
447,447,800,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
448,448,840,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
449,449,134,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
450,450,105,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
451,451,106,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
452,452,108,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
453,453,110,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
454,454,112,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
455,455,114,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
456,456,116,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
457,457,118,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
458,458,120,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
459,459,122,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
460,460,124,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
461,461,126,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
462,462,128,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
463,463,130,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
464,464,858,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
465,465,856,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
466,466,854,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
467,467,852,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
468,468,132,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
469,469,850,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
470,470,848,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
471,471,846,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
472,472,844,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
473,473,842,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
474,474,712,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
475,475,534,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
476,476,146,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
477,477,750,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
478,478,748,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
479,479,158,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
480,480,746,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
481,481,744,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
482,482,742,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
483,483,740,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
484,484,160,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
485,485,738,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
486,486,736,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
487,487,734,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
488,488,732,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
489,489,162,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
